
24,Levi's,"2,213",https://www.amazon.in/Levis-Mens-Straight-Jeans-23677-0171_Grey_32/dp/B07SH9BG6R?dchild=1,https://m.media-amazon.com/images/I/81CoQ6IZ6dL._AC_UL320_.jpg,tshirt
25,Spykar,"1,760",https://www.amazon.in/Spykar-%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A5%81%E0%A4%B7%E0%A5%8B%E0%A4%82-%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A4%BF%E0%A4%A8%E0%A5%80-%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%9C%E0%A4%BC-%E0%A4%8F%E0%A4%95%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%AB/dp/B07BYYVQ35?dchild=1,https://m.media-amazon.com/images/I/71newR5MqrL._AC_UL320_.jpg,tshirt
26,Levi's,"1,549",https://www.amazon.in/Levis-Mens-Skinny-Jeans-65504-0440_Blue_32W/dp/B07SMLPHRT?dchild=1,https://m.media-amazon.com/images/I/81dtaLqz4rL._AC_UL320_.jpg,tshirt
27,ClubRocks,"1,049",https://www.amazon.in/ClubRocks-Slim-Stretchable-Combo-Jeans/dp/B07SVZR5ZJ?dchild=1,https://m.media-amazon.com/images/I/619wo8kF-TL._AC_UL320_.jpg,tshirt
28,Urbano Fashion,599,https://www.amazon.in/Urbano-Fashion-Light-Stretch-epsjean-lgrey-32/dp/B07WDYBF2X?dchild=1,https://m.media-amazon.com/images/I/71obwsKoU-L._AC_UL320_.jpg,tshirt
29,Wrangler,"1,349",https://www.amazon.in/Wrangler-Mens-Slim-Jeans-W33340W22990034034_Jsw-MidShad_34/dp/B07SYMBVZY?dchild=1,https://m.media-amazon.com/images/I/81zWywIOVWL._AC_UL320_.jpg,tshirt
30,Amazon Brand - Inkast Denim Co.,599,https://www.amazon.in/Amazon-Brand-Tapered-ST-148_Medium-Blue_34W/dp/B07RJQ4F6T?dchild=1,https://m.media-amazon.com/images/I/81nJIGcls8L._AC_UL320_.jpg,tshirt
31,Wrangler,"1,570",https://www.amazon.in/Wrangler-Skinny-Jeans-W31444W22990_Jsw-Rinse_32W/dp/B07MF9P1LJ?dchild=1,https://m.media-amazon.com/images/I/A1CdXDRkvAL._AC_UL320_.jpg,tshirt
32,Levi's,"2,049",https://www.amazon.in/Levis-Mens-Slim-Jeans-86365-0003_Blue_30/dp/B07SKCJN1B?dchild=1,https://m.media-amazon.com/images/I/91xq+CQzawL._AC_UL320_.jpg,tshirt
33,Urbano Fashion,619,https://www.amazon.in/Urbano-Fashion-Washed-Stretchable-avwhskrwhi-mblu-34/dp/B07VGMJG2L?dchild=1,https://m.media-amazon.com/images/I/71zJGnP4-BL._AC_UL320_.jpg,tshirt
